,age,fnlwgt,education_num,capital_gain,capital_loss,hours_per_week,workclass,education,marital_status,occupation,relationship,race,sex,native_country,target
24348,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1
45064,3.0,0.0,2.0,0.0,0.0,0.0,4.0,11.0,0.0,1.0,1.0,4.0,0.0,39.0,0
48239,0.0,0.0,2.0,0.0,1.0,1.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
21439,2.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,3.0,4.0,1.0,4.0,0.0,39.0,0
10756,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,4.0,6.0,3.0,2.0,1.0,39.0,0
13828,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,12.0,1.0,0.0,0.0,39.0,0
11,0.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,2.0,10.0,0.0,1.0,1.0,19.0,1
39265,1.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,1
38092,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,1.0,0.0,4.0,1.0,39.0,1
20008,2.0,1.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,10.0,0.0,4.0,1.0,39.0,1
12953,0.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,4.0,10.0,1.0,4.0,0.0,39.0,0
42690,1.0,0.0,4.0,0.0,0.0,1.0,4.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,0
18640,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,1.0,2.0,0.0,39.0,0
30176,1.0,0.0,3.0,0.0,0.0,1.0,6.0,8.0,0.0,4.0,1.0,4.0,1.0,39.0,0
11625,1.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,8.0,0.0,4.0,1.0,39.0,0
13532,2.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,0.0,8.0,4.0,4.0,0.0,39.0,0
32648,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,1
46087,1.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,0.0,1.0,4.0,2.0,1.0,39.0,0
25209,1.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,1
17908,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,6.0,3.0,4.0,4.0,1.0,26.0,1
36499,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
4699,2.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,4.0,1.0,39.0,0
46140,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
39747,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,12.0,4.0,4.0,0.0,39.0,0
37767,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,11.0,1.0,4.0,1.0,39.0,1
19611,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,12.0,5.0,1.0,0.0,30.0,0
43670,1.0,1.0,2.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
2369,1.0,2.0,1.0,0.0,0.0,2.0,4.0,6.0,2.0,6.0,0.0,4.0,1.0,26.0,0
22235,1.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,1.0,4.0,0.0,39.0,0
7532,1.0,0.0,4.0,0.0,0.0,2.0,2.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,1
31769,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
48080,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,3.0,4.0,1.0,39.0,0
24342,2.0,0.0,3.0,0.0,0.0,3.0,6.0,9.0,2.0,5.0,0.0,4.0,1.0,39.0,0
29210,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,4.0,12.0,3.0,4.0,0.0,39.0,0
9600,0.0,0.0,2.0,0.0,0.0,3.0,5.0,15.0,4.0,4.0,1.0,4.0,1.0,39.0,0
45675,0.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,4.0,1.0,4.0,0.0,39.0,0
13766,3.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,2.0,5.0,0.0,4.0,1.0,39.0,0
19662,0.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,4.0,1.0,1.0,4.0,0.0,39.0,0
26446,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,3.0,4.0,1.0,0.0,0
38467,0.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
19163,0.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,4.0,3.0,3.0,4.0,1.0,39.0,0
14771,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,1.0,1.0,4.0,1.0,39.0,0
6255,2.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,2.0,3.0,0.0,4.0,1.0,39.0,0
33975,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
19215,0.0,0.0,2.0,0.0,0.0,2.0,6.0,15.0,4.0,5.0,3.0,4.0,1.0,39.0,0
10606,2.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,7.0,0.0,4.0,1.0,39.0,0
25214,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,4.0,1.0,3.0,4.0,0.0,39.0,0
17139,1.0,0.0,1.0,0.0,0.0,2.0,4.0,6.0,4.0,8.0,1.0,4.0,1.0,8.0,0
45955,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,7.0,0.0,0.0,1.0,39.0,0
22193,1.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1
24250,1.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
13573,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,2.0,4.0,1.0,26.0,0
23700,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,1.0,0.0,4.0,1.0,39.0,0
10668,1.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,2.0,1.0,0.0,4.0,1.0,39.0,0
126,0.0,0.0,2.0,0.0,1.0,1.0,4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
28434,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,5.0,10.0,4.0,2.0,0.0,39.0,0
29880,2.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
45174,3.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,1.0,4.0,0.0,39.0,0
26385,0.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,3.0,1.0,3.0,4.0,0.0,39.0,0
19646,0.0,0.0,2.0,0.0,2.0,3.0,4.0,11.0,4.0,14.0,1.0,4.0,1.0,39.0,0
1715,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,0.0,1.0,4.0,0.0,0.0,39.0,0
29177,3.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,4.0,1.0,39.0,0
44970,1.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,26.0,0
34209,1.0,0.0,2.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,4.0,0.0,0.0,39.0,0
44439,2.0,0.0,3.0,0.0,0.0,3.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,0
43738,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,1
32793,2.0,0.0,4.0,0.0,0.0,2.0,4.0,12.0,4.0,4.0,4.0,1.0,0.0,37.0,0
34448,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
28059,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,5.0,4.0,0.0,39.0,1
38051,1.0,1.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,14.0,1.0,4.0,1.0,39.0,0
28556,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
35617,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
34308,0.0,0.0,3.0,0.0,0.0,2.0,2.0,9.0,4.0,10.0,1.0,4.0,0.0,39.0,0
43078,0.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,3.0,4.0,4.0,1.0,39.0,0
45781,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,13.0,1.0,4.0,1.0,39.0,1
810,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,8.0,3.0,4.0,0.0,39.0,0
14765,1.0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,2.0,14.0,0.0,4.0,1.0,39.0,0
40066,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,8.0,3.0,4.0,0.0,39.0,0
47033,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,1.0,4.0,0.0,39.0,0
40552,2.0,0.0,4.0,0.0,0.0,2.0,1.0,14.0,2.0,2.0,0.0,4.0,1.0,39.0,1
30448,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,0
35127,2.0,0.0,1.0,0.0,0.0,2.0,6.0,5.0,2.0,5.0,0.0,4.0,1.0,39.0,0
26765,2.0,0.0,4.0,0.0,0.0,3.0,2.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,1
15405,2.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,11.0,0.0,4.0,1.0,39.0,0
30621,1.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,2.0,10.0,5.0,4.0,0.0,39.0,1
43175,1.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,0.0,4.0,1.0,4.0,0.0,39.0,0
44026,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,4.0,4.0,1.0,39.0,0
31694,2.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,0
36349,0.0,0.0,2.0,0.0,0.0,0.0,4.0,15.0,4.0,12.0,3.0,2.0,0.0,39.0,0
40324,1.0,0.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,0
23398,3.0,0.0,3.0,0.0,0.0,4.0,4.0,9.0,2.0,9.0,2.0,4.0,1.0,39.0,0
30310,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,2.0,0.0,39.0,0
25811,2.0,1.0,2.0,0.0,0.0,1.0,2.0,11.0,0.0,11.0,1.0,4.0,0.0,39.0,0
46897,1.0,0.0,3.0,0.0,0.0,1.0,2.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,0
41976,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,2.0,1.0,39.0,0
15989,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,3.0,4.0,1.0,39.0,0
7256,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,4.0,1.0,1.0,4.0,0.0,39.0,0
13579,0.0,0.0,2.0,0.0,0.0,0.0,7.0,15.0,0.0,1.0,3.0,4.0,1.0,39.0,0
5289,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,7.0,0.0,4.0,1.0,39.0,0
46520,1.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,2.0,3.0,5.0,2.0,0.0,39.0,0
9202,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,5.0,8.0,4.0,4.0,0.0,3.0,0
32630,1.0,0.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
24930,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,8.0,0.0,4.0,1.0,39.0,0
10098,2.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
17130,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
2854,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,10.0,1.0,4.0,1.0,39.0,0
36796,1.0,1.0,3.0,0.0,0.0,2.0,6.0,9.0,0.0,14.0,1.0,4.0,1.0,39.0,0
15707,1.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
35884,0.0,0.0,2.0,0.0,0.0,3.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
16271,0.0,0.0,3.0,0.0,2.0,3.0,4.0,8.0,4.0,14.0,3.0,4.0,1.0,39.0,0
26477,1.0,0.0,4.0,0.0,2.0,2.0,2.0,10.0,2.0,10.0,0.0,4.0,1.0,39.0,1
34023,3.0,0.0,2.0,0.0,1.0,1.0,4.0,11.0,6.0,1.0,1.0,4.0,0.0,39.0,0
22625,0.0,1.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,4.0,1.0,2.0,0.0,39.0,0
44757,1.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,14.0,0.0,4.0,1.0,39.0,1
31682,2.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,2.0,3.0,0.0,4.0,1.0,39.0,0
15183,1.0,0.0,3.0,0.0,0.0,1.0,4.0,8.0,4.0,12.0,3.0,1.0,1.0,30.0,0
27832,1.0,0.0,3.0,0.0,0.0,2.0,5.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
21907,2.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,14.0,0.0,2.0,1.0,39.0,0
40881,1.0,0.0,2.0,0.0,0.0,1.0,7.0,15.0,4.0,6.0,1.0,4.0,1.0,39.0,0
11573,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,5.0,0.0,3.0,4.0,0.0,39.0,0
23667,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,12.0,3.0,4.0,1.0,39.0,0
40995,1.0,1.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,13.0,0.0,4.0,1.0,39.0,1
1596,1.0,0.0,2.0,0.0,0.0,3.0,2.0,11.0,2.0,1.0,5.0,4.0,0.0,39.0,0
40452,1.0,0.0,3.0,0.0,2.0,2.0,4.0,7.0,2.0,13.0,0.0,4.0,1.0,39.0,1
34940,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,1.0,4.0,2.0,0.0,39.0,0
46787,1.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,2.0,5.0,0.0,4.0,1.0,39.0,0
6095,0.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,8.0,4.0,4.0,1.0,39.0,0
26438,2.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,6.0,1.0,1.0,4.0,0.0,9.0,0
33949,2.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,39.0,0
14906,2.0,0.0,4.0,0.0,0.0,2.0,7.0,12.0,2.0,10.0,0.0,4.0,1.0,39.0,0
11448,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,3.0,1.0,4.0,1.0,39.0,0
3711,1.0,0.0,2.0,0.0,0.0,3.0,6.0,15.0,2.0,5.0,0.0,4.0,1.0,39.0,0
19442,1.0,0.0,3.0,0.0,0.0,2.0,2.0,7.0,2.0,10.0,0.0,4.0,1.0,39.0,0
11493,1.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
43402,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,3.0,8.0,2.0,1.0,0.0,0.0,0
39719,0.0,0.0,3.0,0.0,0.0,4.0,4.0,9.0,4.0,14.0,3.0,4.0,0.0,39.0,0
7238,0.0,0.0,3.0,0.0,1.0,1.0,4.0,9.0,4.0,10.0,1.0,3.0,0.0,39.0,0
30509,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
31048,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,5.0,4.0,1.0,4.0,1.0,39.0,0
30858,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
46439,0.0,1.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,4.0,4.0,4.0,1.0,39.0,1
41251,0.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,8.0,3.0,2.0,1.0,39.0,0
11709,1.0,1.0,2.0,0.0,0.0,1.0,7.0,15.0,3.0,8.0,2.0,2.0,1.0,14.0,0
36822,2.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,4.0,5.0,4.0,0.0,39.0,1
42541,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,13.0,4.0,4.0,0.0,39.0,0
47824,2.0,1.0,4.0,0.0,0.0,1.0,2.0,12.0,2.0,4.0,0.0,4.0,1.0,39.0,0
48302,2.0,0.0,3.0,0.0,0.0,2.0,4.0,7.0,2.0,14.0,0.0,4.0,1.0,39.0,1
36314,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,4.0,4.0,0.0,24.0,0
4719,1.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,0.0,4.0,1.0,4.0,0.0,39.0,0
37227,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,13.0,3.0,4.0,1.0,39.0,0
1404,1.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,4.0,2.0,0.0,39.0,0
48760,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,1.0,4.0,0.0,39.0,0
46570,1.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,3.0,1.0,2.0,4.0,0.0,39.0,0
41701,0.0,1.0,3.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,39.0,0
12336,0.0,0.0,4.0,0.0,0.0,4.0,4.0,12.0,4.0,10.0,1.0,4.0,0.0,39.0,0
42762,0.0,0.0,3.0,0.0,1.0,1.0,4.0,9.0,4.0,4.0,3.0,4.0,0.0,0.0,0
294,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,13.0,4.0,2.0,0.0,39.0,0
43114,2.0,1.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,12.0,0.0,4.0,1.0,26.0,0
17544,2.0,0.0,2.0,0.0,0.0,2.0,6.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,1
30528,1.0,0.0,2.0,0.0,1.0,1.0,4.0,11.0,2.0,3.0,0.0,2.0,1.0,14.0,0
22908,0.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,3.0,4.0,4.0,4.0,0.0,39.0,0
35049,1.0,0.0,4.0,0.0,0.0,1.0,2.0,12.0,4.0,10.0,1.0,2.0,1.0,0.0,0
21847,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,3.0,4.0,1.0,39.0,0
38239,2.0,0.0,2.0,0.0,0.0,1.0,6.0,15.0,2.0,3.0,0.0,4.0,1.0,39.0,0
43030,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,12.0,1.0,4.0,1.0,39.0,0
24461,2.0,1.0,2.0,0.0,0.0,3.0,0.0,11.0,2.0,0.0,0.0,4.0,1.0,39.0,0
27871,1.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,2.0,3.0,0.0,4.0,1.0,39.0,0
17295,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,12.0,3.0,4.0,0.0,39.0,0
1544,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,4.0,1.0,39.0,0
5943,1.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
38897,3.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,12.0,0.0,4.0,1.0,39.0,1
16612,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,13.0,1.0,4.0,1.0,39.0,0
7137,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,8.0,2.0,2.0,0.0,39.0,0
17180,1.0,0.0,2.0,0.0,0.0,2.0,4.0,15.0,0.0,12.0,3.0,4.0,1.0,39.0,0
11834,1.0,0.0,2.0,0.0,0.0,1.0,2.0,15.0,2.0,11.0,0.0,4.0,1.0,39.0,0
18026,1.0,0.0,1.0,0.0,0.0,1.0,4.0,6.0,2.0,3.0,0.0,4.0,1.0,26.0,0
11068,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,10.0,2.0,4.0,0.0,39.0,0
34885,1.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,2.0,13.0,0.0,4.0,1.0,39.0,1
2103,1.0,0.0,2.0,4.0,0.0,2.0,5.0,15.0,2.0,12.0,0.0,4.0,1.0,39.0,1
22327,0.0,0.0,3.0,0.0,0.0,1.0,4.0,7.0,4.0,7.0,4.0,2.0,0.0,39.0,0
41770,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,2.0,1.0,39.0,0
5659,1.0,0.0,3.0,0.0,0.0,1.0,7.0,9.0,4.0,10.0,1.0,4.0,1.0,39.0,0
11630,0.0,0.0,2.0,0.0,0.0,1.0,1.0,15.0,4.0,4.0,1.0,2.0,1.0,39.0,0
38818,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,8.0,1.0,4.0,0.0,39.0,0
9971,0.0,0.0,1.0,0.0,0.0,2.0,4.0,5.0,4.0,3.0,1.0,4.0,1.0,39.0,0
18015,2.0,0.0,3.0,0.0,2.0,2.0,6.0,9.0,2.0,4.0,0.0,4.0,1.0,39.0,1
36151,3.0,0.0,2.0,0.0,0.0,1.0,2.0,11.0,2.0,10.0,0.0,4.0,1.0,39.0,1
20748,0.0,0.0,2.0,0.0,0.0,1.0,7.0,11.0,2.0,13.0,0.0,4.0,1.0,39.0,0
20544,0.0,0.0,2.0,0.0,0.0,3.0,0.0,15.0,4.0,0.0,3.0,4.0,1.0,39.0,0
19300,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
16906,1.0,0.0,3.0,0.0,0.0,2.0,4.0,7.0,2.0,13.0,0.0,4.0,1.0,39.0,1
19150,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,0.0,14.0,1.0,4.0,1.0,39.0,0
10147,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,4.0,0.0,4.0,1.0,39.0,0
29602,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,1.0,39.0,0
14541,0.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,1.0,4.0,0.0,39.0,0
41060,1.0,0.0,4.0,0.0,0.0,2.0,6.0,14.0,2.0,10.0,0.0,4.0,1.0,39.0,1
18390,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
41461,3.0,0.0,3.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,4.0,1.0,39.0,0
31711,3.0,0.0,2.0,0.0,0.0,1.0,0.0,11.0,4.0,0.0,1.0,4.0,1.0,39.0,0
5111,0.0,1.0,2.0,0.0,0.0,0.0,4.0,11.0,4.0,8.0,4.0,2.0,1.0,39.0,0
13337,0.0,0.0,2.0,0.0,2.0,1.0,4.0,11.0,4.0,1.0,2.0,4.0,0.0,39.0,0
36318,3.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,4.0,1.0,39.0,0
31658,0.0,1.0,1.0,0.0,0.0,1.0,4.0,0.0,4.0,12.0,4.0,4.0,0.0,39.0,0
25228,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,1.0,3.0,4.0,0.0,39.0,0
20674,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,5.0,0.0,4.0,1.0,39.0,0
44856,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,6.0,1.0,4.0,1.0,39.0,0
47336,1.0,0.0,4.0,0.0,0.0,2.0,7.0,12.0,4.0,10.0,1.0,4.0,1.0,39.0,0
29311,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,3.0,1.0,1.0,1.0,40.0,0
43173,2.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,0.0,2.0,4.0,1.0,6.0,0
12971,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,4.0,12.0,3.0,4.0,0.0,39.0,0
29149,0.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,39.0,0
19043,0.0,1.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,3.0,4.0,2.0,1.0,39.0,0
28396,0.0,0.0,3.0,0.0,0.0,2.0,4.0,9.0,4.0,4.0,1.0,4.0,0.0,39.0,0
19966,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,8.0,3.0,4.0,0.0,39.0,0
5667,0.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,4.0,7.0,1.0,4.0,0.0,39.0,0
992,2.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,3.0,0.0,4.0,1.0,39.0,0
20839,0.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,4.0,7.0,2.0,4.0,1.0,39.0,0
10885,0.0,0.0,2.0,0.0,0.0,1.0,4.0,15.0,4.0,4.0,2.0,2.0,0.0,39.0,0
2302,0.0,1.0,2.0,0.0,0.0,3.0,4.0,15.0,0.0,13.0,1.0,4.0,1.0,39.0,0
48269,1.0,0.0,2.0,0.0,0.0,3.0,4.0,15.0,2.0,4.0,0.0,4.0,1.0,39.0,1
48567,4.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,4.0,0.0,39.0,0
13400,1.0,0.0,2.0,0.0,0.0,3.0,4.0,11.0,0.0,12.0,1.0,4.0,1.0,39.0,0
40894,2.0,0.0,3.0,0.0,0.0,1.0,4.0,9.0,2.0,10.0,0.0,4.0,1.0,39.0,1
28876,1.0,0.0,2.0,0.0,0.0,1.0,4.0,11.0,2.0,6.0,0.0,4.0,1.0,39.0,0
38679,1.0,0.0,4.0,0.0,0.0,2.0,2.0,12.0,0.0,10.0,1.0,4.0,0.0,39.0,0
35888,0.0,1.0,2.0,0.0,0.0,2.0,4.0,11.0,2.0,14.0,0.0,4.0,1.0,39.0,0
1237,1.0,0.0,2.0,0.0,0.0,1.0,6.0,11.0,2.0,12.0,2.0,4.0,0.0,5.0,0
13144,1.0,0.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,3.0,0.0,4.0,1.0,39.0,0
